165 -390.565 36.2049 -354.36
166 -390.845 36.386 -354.459
167 -391.314 36.7627 -354.551
168 -391.951 37.3185 -354.632
169 -392.729 38.0295 -354.699
170 -393.617 38.8665 -354.751
171 -394.584 39.798 -354.786
172 -395.6 40.7928 -354.807
173 -396.637 41.822 -354.815
174 -397.673 42.8607 -354.813
175 -398.691 43.8889 -354.802
176 -399.677 44.8917 -354.786
177 -400.625 45.8589 -354.766
178 -401.528 46.7843 -354.744
179 -402.387 47.6649 -354.722
180 -403.199 48.4998 -354.7
181 -403.968 49.2898 -354.678
182 -404.694 50.0362 -354.657
183 -405.378 50.7408 -354.637
184 -406.023 51.4051 -354.618
185 -406.63 52.0306 -354.6
186 -407.2 52.6184 -354.581
187 -407.733 53.1693 -354.563
188 -408.23 53.6839 -354.546
189 -408.691 54.1626 -354.528
190 -409.117 54.606 -354.511
191 -409.508 55.0144 -354.494
192 -409.865 55.3884 -354.477
193 -410.189 55.7286 -354.46
194 -410.48 56.0357 -354.444
195 -410.739 56.3104 -354.428
196 -410.966 56.5534 -354.413
197 -411.163 56.7655 -354.398
198 -411.33 56.9473 -354.383
199 -411.467 57.0993 -354.368
200 -411.575 57.2218 -354.354
201 -411.654 57.315 -354.339
202 -411.703 57.3787 -354.324
203 -411.721 57.4124 -354.309
204 -411.708 57.4151 -354.293
205 -411.661 57.3857 -354.276
206 -411.58 57.3223 -354.258
207 -411.461 57.2227 -354.239
208 -411.302 57.0842 -354.218
209 -411.099 56.9035 -354.195
210 -410.847 56.6767 -354.17
211 -410.542 56.3995 -354.143
212 -410.18 56.067 -354.113
213 -409.754 55.6738 -354.08
214 -409.258 55.2141 -354.044
215 -408.687 54.682 -354.005
216 -408.035 54.0716 -353.963
217 -407.296 53.3771 -353.919
218 -406.466 52.5934 -353.872
219 -405.541 51.7168 -353.824
220 -404.521 50.745 -353.776
221 -403.407 49.6782 -353.729
222 -402.205 48.5198 -353.685
223 -400.923 47.277 -353.646
224 -399.577 45.9618 -353.616
225 -398.187 44.5911 -353.595
226 -396.776 43.1872 -353.588
227 -395.375 41.7777 -353.597
228 -394.018 40.3947 -353.623
229 -392.742 39.0738 -353.668
230 -391.585 37.8528 -353.732
231 -390.583 36.7691 -353.814
232 -389.77 35.858 -353.912
233 -389.173 35.1501 -354.023
234 -388.812 34.6689 -354.143
235 -388.694 34.4286 -354.265
236 -388.818 34.4328 -354.385
237 -389.17 34.6732 -354.496
238 -389.725 35.1307 -354.594
239 -390.451 35.7761 -354.675
240 -391.309 36.5731 -354.736
241 -392.257 37.4813 -354.776
242 -393.256 38.4595 -354.796
243 -394.267 39.4687 -354.799
244 -395.261 40.4744 -354.786
245 -396.21 41.4482 -354.762
246 -397.098 42.3684 -354.73
247 -397.912 43.22 -354.692
248 -398.647 43.994 -354.653
249 -399.3 44.687 -354.613
250 -399.875 45.3001 -354.575
251 -400.378 45.8379 -354.54
252 -400.817 46.3074 -354.51
253 -401.202 46.7177 -354.485
254 -401.543 47.0789 -354.464
255 -401.851 47.4014 -354.449
256 -402.135 47.6956 -354.44
257 -402.406 47.9717 -354.434
258 -402.672 48.2387 -354.433
259 -402.941 48.5048 -354.436
260 -403.218 48.777 -354.441
261 -403.51 49.0608 -354.449
262 -403.819 49.3605 -354.458
263 -404.147 49.679 -354.468
264 -404.497 50.0178 -354.479
265 -404.867 50.3776 -354.489
266 -405.257 50.7577 -354.499
267 -405.665 51.1569 -354.508
268 -406.089 51.5731 -354.516
269 -406.526 52.0037 -354.522
270 -406.973 52.446 -354.527
271 -407.427 52.8968 -354.53
272 -407.885 53.3531 -354.532
273 -408.343 53.8116 -354.532
274 -408.8 54.2695 -354.53
275 -409.251 54.7238 -354.528
276 -409.696 55.1719 -354.524
277 -410.13 55.6115 -354.519
278 -410.553 56.0403 -354.513
279 -410.962 56.4566 -354.506
280 -411.357 56.8585 -354.498
281 -411.735 57.2447 -354.49
282 -412.095 57.614 -354.481
283 -412.437 57.9652 -354.472
284 -412.759 58.2974 -354.462
285 -413.062 58.6099 -354.452
286 -413.343 58.902 -354.441
287 -413.604 59.173 -354.431
288 -413.842 59.4224 -354.42
289 -414.058 59.6496 -354.409
290 -414.251 59.8543 -354.397
291 -414.421 60.0358 -354.385
292 -414.567 60.1937 -354.373
293 -414.689 60.3275 -354.361
294 -414.785 60.4367 -354.348
295 -414.856 60.5206 -354.336
296 -414.901 60.5788 -354.323
297 -414.92 60.6109 -354.309
298 -414.912 60.6163 -354.296
299 -414.877 60.5948 -354.282
300 -414.815 60.5461 -354.268
301 -414.725 60.4702 -354.255
302 -414.609 60.3673 -354.241
303 -414.466 60.238 -354.228
304 -414.299 60.0831 -354.216
305 -414.108 59.904 -354.205
306 -413.896 59.7024 -354.194
307 -413.666 59.4807 -354.185
308 -413.419 59.2418 -354.178
309 -413.161 58.9891 -354.172
310 -412.896 58.7267 -354.169
311 -412.627 58.459 -354.168
312 -412.36 58.1907 -354.169
313 -412.101 57.927 -354.174
314 -411.853 57.6728 -354.18
315 -411.622 57.4328 -354.189
316 -411.411 57.2116 -354.2
317 -411.225 57.0127 -354.212
318 -411.064 56.839 -354.225
319 -410.931 56.6923 -354.239
320 -410.826 56.5733 -354.253
321 -410.747 56.4816 -354.266
322 -410.693 56.4156 -354.278
323 -410.661 56.3727 -354.288
324 -410.646 56.3496 -354.296
325 -410.645 56.3423 -354.302
326 -410.652 56.3462 -354.306
327 -410.665 56.3569 -354.308
328 -410.677 56.3696 -354.307
329 -410.684 56.38 -354.304
330 -410.684 56.384 -354.3
331 -410.671 56.3779 -354.293
332 -410.645 56.3587 -354.286
333 -410.601 56.3237 -354.277
334 -410.539 56.2711 -354.268
335 -410.457 56.1993 -354.258
336 -410.356 56.1077 -354.248
337 -410.234 55.996 -354.238
338 -410.092 55.8644 -354.228
339 -409.933 55.7136 -354.219
340 -409.755 55.545 -354.21
341 -409.563 55.36 -354.203
342 -409.358 55.1609 -354.197
343 -409.142 54.9499 -354.192
344 -408.918 54.7299 -354.188
345 -408.691 54.5039 -354.187
346 -408.462 54.2753 -354.187
347 -408.236 54.0476 -354.188
348 -408.017 53.8245 -354.192
349 -407.808 53.6097 -354.198
350 -407.613 53.4073 -354.205
351 -407.435 53.2208 -354.215
352 -407.28 53.0538 -354.226
353 -407.148 52.9099 -354.238
354 -407.044 52.7919 -354.252
355 -406.97 52.7026 -354.268
356 -406.928 52.6444 -354.284
357 -406.92 52.6189 -354.301
358 -406.946 52.6275 -354.318
359 -407.007 52.6711 -354.336
360 -407.103 52.75 -354.353
361 -407.235 52.8641 -354.371
362 -407.401 53.0132 -354.388
363 -407.601 53.1962 -354.405
364 -407.833 53.4123 -354.421
365 -408.096 53.66 -354.436
366 -408.388 53.9377 -354.45
367 -408.708 54.2438 -354.464
368 -409.053 54.5763 -354.476
369 -409.421 54.9331 -354.488
370 -409.81 55.3119 -354.498
371 -410.217 55.7103 -354.507
372 -410.64 56.1255 -354.514
373 -411.075 56.5547 -354.52
374 -411.519 56.9949 -354.524
375 -411.97 57.4429 -354.527
376 -412.423 57.8952 -354.528
377 -412.875 58.3484 -354.527
378 -413.323 58.799 -354.524
379 -413.764 59.2437 -354.52
380 -414.193 59.679 -354.514
381 -414.609 60.102 -354.507
382 -415.009 60.5098 -354.499
383 -415.389 60.9002 -354.489
384 -415.75 61.2712 -354.479
385 -416.09 61.6217 -354.469
386 -416.409 61.951 -354.458
387 -416.707 62.2592 -354.448
388 -416.986 62.5472 -354.438
389 -417.246 62.8165 -354.43
390 -417.492 63.0692 -354.423
391 -417.725 63.3082 -354.417
392 -417.95 63.5368 -354.413
393 -418.169 63.7584 -354.411
394 -418.388 63.9767 -354.411
395 -418.608 64.1953 -354.412
396 -418.832 64.4173 -354.415
397 -419.064 64.6454 -354.419
398 -419.305 64.8815 -354.423
399 -419.554 65.1265 -354.428
400 -419.812 65.3804 -354.432
401 -420.078 65.6423 -354.435
402 -420.348 65.9102 -354.437
403 -420.619 66.1815 -354.438
404 -420.889 66.4528 -354.436
405 -421.153 66.7201 -354.433
406 -421.407 66.9795 -354.427
407 -421.647 67.2268 -354.42
408 -421.868 67.4578 -354.41
409 -422.067 67.6686 -354.399
410 -422.241 67.8557 -354.386
411 -422.387 68.016 -354.371
412 -422.502 68.1467 -354.355
413 -422.584 68.2454 -354.339
414 -422.632 68.3103 -354.321
415 -422.643 68.3399 -354.303
416 -422.618 68.3331 -354.284
417 -422.555 68.2891 -354.266
418 -422.454 68.2075 -354.247
419 -422.316 68.0884 -354.228
420 -422.142 67.9321 -354.21
421 -421.931 67.7395 -354.192
422 -421.687 67.5118 -354.175
423 -421.41 67.2511 -354.159
424 -421.105 66.9598 -354.145
425 -420.774 66.6416 -354.133
426 -420.424 66.3008 -354.123
427 -420.06 65.9427 -354.117
428 -419.688 65.574 -354.114
429 -419.318 65.2023 -354.116
430 -418.958 64.8363 -354.122
431 -418.619 64.4856 -354.134
432 -418.311 64.1605 -354.15
433 -418.043 63.8711 -354.172
434 -417.825 63.6273 -354.198
435 -417.665 63.4377 -354.228
436 -417.57 63.3094 -354.26
437 -417.541 63.247 -354.294
438 -417.58 63.2524 -354.327
439 -417.684 63.3245 -354.36
440 -417.848 63.4596 -354.389
441 -418.065 63.6512 -354.414
442 -418.326 63.8913 -354.435
443 -418.621 64.1703 -354.45
444 -418.94 64.4784 -354.461
445 -419.274 64.8059 -354.468
446 -419.614 65.1438 -354.47
447 -419.954 65.4847 -354.469
448 -420.288 65.8221 -354.466
449 -420.612 66.1516 -354.461
450 -420.924 66.47 -354.454
451 -421.224 66.7757 -354.448
452 -421.51 67.068 -354.442
453 -421.783 67.3476 -354.436
454 -422.046 67.6157 -354.431
455 -422.3 67.8739 -354.427
456 -422.548 68.1242 -354.424
457 -422.79 68.3689 -354.422
458 -423.03 68.6098 -354.42
459 -423.269 68.8487 -354.42
460 -423.507 69.0869 -354.42
461 -423.746 69.3253 -354.42
462 -423.985 69.5642 -354.42
463 -424.223 69.8031 -354.42
464 -424.46 70.041 -354.419
465 -424.693 70.2761 -354.417
466 -424.919 70.5059 -354.413
467 -425.135 70.7276 -354.408
468 -425.338 70.9376 -354.4
469 -425.523 71.1319 -354.391
470 -425.686 71.3065 -354.379
471 -425.823 71.457 -354.366
472 -425.929 71.5792 -354.35
473 -426.001 71.6691 -354.332
474 -426.035 71.7227 -354.313
475 -426.029 71.7369 -354.292
476 -425.979 71.7088 -354.27
477 -425.883 71.6362 -354.247
478 -425.741 71.5178 -354.224
479 -425.553 71.3529 -354.2
480 -425.319 71.1418 -354.178
481 -425.041 70.8856 -354.156
482 -424.721 70.5864 -354.135
483 -424.364 70.2472 -354.116
484 -423.972 69.8718 -354.1
485 -423.552 69.4653 -354.086
486 -423.109 69.0332 -354.076
487 -422.651 68.5822 -354.069
488 -422.185 68.1193 -354.066
489 -421.719 67.6524 -354.067
490 -421.261 67.1894 -354.072
491 -420.819 66.7385 -354.081
492 -420.401 66.3077 -354.094
493 -420.014 65.9042 -354.11
494 -419.664 65.5349 -354.129
